"TOA5","FRF_Village","CR1000","63162","CR1000.Std.27","CPU:Complete Station_Bridget_31Oct2014.cr1","65292","Table_24"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Max","PTemp_C_Min","AirTC_Avg","RH_Avg","BP_kPa_Avg","Rain_mm_Tot","Rain_24hr","WS_ms_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","VW_Avg","T107_C_Avg","PAR_Den_Avg","PAR_Tot_Tot","SR01Up_Tot","SR01Dn_Tot","IR01Up_Tot","IR01Dn_Tot","NetTot_Tot"
"TS","RN","Volts","Deg C","Deg C","Deg C","%","kPa","mm","mm","meters/second","meters/second","Deg","Deg","","Deg C","umol/s/m^2","mmol/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2"
"","","Min","Max","Min","Avg","Avg","Avg","Tot","Smp","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Tot","Tot","Tot","Tot","Tot","Tot"
"2015-03-19 00:00:00",137,13.38,5.485,-10.14,-3.914,52.73,102.3,0,0,0.873,0.873,355.1,73.42,0.244,0.195,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-03-20 00:00:00",138,13.31,7.993,-7.171,-1.048,57.63,102.1,0.146,0,0.803,0.803,193,63.43,0.231,0.127,"NAN","NAN",7999,7999,-7999,-7999,4298
"2015-03-21 00:00:00",139,13.24,10.74,1.543,3.018,69.51,101.3,2.482,0,0.953,0.953,251.9,65.69,0.256,0.109,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-03-22 00:00:00",140,13.48,1.565,-12.96,-6.976,71.48,102.1,0.73,0,1.376,1.376,342.1,55.19,0.263,0.152,"NAN","NAN",7999,7999,-7580,-4008,7999
"2015-03-23 00:00:00",141,13.44,3.526,-16.57,-8.79,64.84,102.6,0.73,0,0.656,0.656,35,55.51,0.224,0.051,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-03-24 00:00:00",142,13.36,6.504,-13.81,-6.312,64.98,102.6,0.292,0,0.525,0.525,108.9,81.8,0.172,-0.094,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-03-25 00:00:00",143,13.24,11.15,-8.53,-0.748,53.08,102.1,0.584,0,0.816,0.816,183.9,51.03,0.145,-0.17,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-03-26 00:00:00",144,13.45,2.395,-1.692,-1.59,82.3,100.8,6.862,0,1.097,1.097,235.3,62.04,0.164,-0.087,21.65,1870.131,7999,7999,-7999,-7210,-7999
"2015-03-27 00:00:00",145,13.51,0.883,-15.42,-7.537,80.4,101.5,1.752,0,1.776,1.776,0.037,64.61,0.186,-0.06,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-03-28 00:00:00",146,13.52,0.714,-20.66,-12.75,67.66,102.2,0.584,0,0.73,0.73,53.92,60.1,0.201,-0.038,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-03-29 00:00:00",147,13.3,8.44,-20.77,-6.389,49.64,102.1,1.46,0,0.665,0.665,165.3,78.29,0.199,-0.06,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-03-30 00:00:00",148,13.46,1.947,-2.334,-0.64,73.3,100.5,5.84,0,1.566,1.566,222.8,62.72,0.197,-0.068,44.97,3885.245,7999,7999,-7999,-7999,-7999
"2015-03-31 00:00:00",149,13.23,11.24,-3.256,1.95,67.4,101,2.19,0,1.126,1.126,329.7,60.92,0.214,-0.071,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-04-01 00:00:00",150,13.35,6.091,-7.216,-0.82,87.2,101.1,0.146,0,0.488,0.488,337.7,87.3,0.251,-0.057,93.2,8054.617,7999,7999,-7999,-7999,7999
"2015-04-02 00:00:00",151,13.22,11.38,-1.331,2.079,80.1,101.1,1.606,0,1.217,1.217,182.5,56.15,0.278,-0.055,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-04-03 00:00:00",152,13.11,16.66,6.156,9.95,52.04,100.2,2.044,0,1.8,1.8,279.6,57.45,0.303,-0.053,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-04-04 00:00:00",153,13.35,6.33,-9.8,-3.398,67.01,101.6,0,0,1.674,1.674,337.6,50.54,0.273,0.039,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-04-05 00:00:00",154,13.39,5.268,-10.91,-4.205,60.38,101.9,0.292,0,0.927,0.927,302.7,59.98,0.24,0.037,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-04-06 00:00:00",155,13.35,6.287,-9.69,-3.796,67.53,101.9,0.292,0,0.738,0.738,28.48,60.27,0.237,0.081,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-04-07 00:00:00",156,13.38,5.591,-4.225,-2.121,62.52,102.1,0.146,0,0.822,0.822,38.28,71.76,0.254,0.275,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-04-08 00:00:00",157,13.3,8.44,-2.698,-0.035,45.88,102.5,0,0,1.429,1.429,73.95,45.44,0.259,0.582,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-04-09 00:00:00",158,13.22,11.59,0.863,2.628,60.26,101.9,1.168,0,0.997,0.997,123.9,65.17,0.268,1.545,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-04-10 00:00:00",159,13.4,4.17,0.33,-0.042,87.7,100.9,1.898,0,0.973,0.973,58.55,71.01,0.26,1.691,87.7,7581.166,7999,7999,-7999,-3452,7999
"2015-04-11 00:00:00",160,13.33,7.071,0.223,0.354,90.6,100.7,25.26,0,1.297,1.297,337.4,44.02,0.261,1.049,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-04-12 00:00:00",161,13.08,18.2,-5.004,5.5,60.51,101.7,0,0,0.632,0.632,180.2,69.46,0.272,1.262,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-04-13 00:00:00",162,12.96,24.33,4.685,13.74,47.2,101.1,0,0,1.33,1.33,186.2,51.79,0.261,4.585,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-04-14 00:00:00",163,13.13,15.24,6.005,9.47,57.93,101,1.46,0,1.743,1.743,276.4,59.39,0.264,6.505,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-04-15 00:00:00",164,13.06,18.84,-2.635,6.718,46.06,102.2,0.584,0,1.062,1.062,310.7,88.3,0.246,6.105,"NAN","NAN",7999,7999,-7999,6609,7999
"2015-04-16 00:00:00",165,12.97,23.61,0.714,10.35,31.91,102.5,0.584,0,1.125,1.125,164.4,44.19,0.23,7.176,"NAN","NAN",7999,7999,-7999,4150,7999
"2015-04-17 00:00:00",166,12.94,25.83,3.486,12.21,35.07,101.9,0.146,0,1.017,1.017,168.9,83.4,0.217,8.53,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-04-18 00:00:00",167,12.95,25.01,4.107,11.41,51.4,101.7,0,0,0.779,0.779,68.97,68.61,0.208,10.17,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-04-19 00:00:00",168,13.12,15.95,1.861,7.042,57.03,102.2,0.146,0,1.771,1.771,60.57,56.86,0.199,9.56,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-04-20 00:00:00",169,13.11,16.17,2.715,8.27,46.07,100.9,0.146,0,1.615,1.615,169.1,49.98,0.192,7.776,"NAN","NAN",7999,7999,-7999,2858,7999
"2015-04-21 00:00:00",170,13.25,10.34,1.138,2.067,83.3,99.3,6.424,0,1.226,1.226,300.6,55.66,0.216,6.334,87.5,7561.123,7999,7999,-7999,2411,7999
"2015-04-22 00:00:00",171,13.38,5.377,-1.887,-0.774,88.5,99.5,4.964,0,1.539,1.539,288,46.35,0.256,5.153,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-04-23 00:00:00",172,13.52,0.138,-4.376,-4.819,81.3,100.5,3.358,0,1.771,1.771,327.6,37,0.252,4.081,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-04-24 00:00:00",173,13.31,7.598,-5.635,-1.687,65.13,101.4,0.584,0,1.288,1.288,306.3,48.95,0.254,4.828,"NAN","NAN",7999,7999,-7999,7837,7999
"2015-04-25 00:00:00",174,13.19,12.98,-8.53,0.669,60.23,101.7,0.73,0,0.821,0.821,50.44,69.27,0.24,5.211,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-04-26 00:00:00",175,13.21,11.73,-3.902,1.727,57.44,101.5,0.438,0,1.203,1.203,21.62,55.58,0.226,6.606,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-04-27 00:00:00",176,13.18,12.98,-7.194,1.585,68.13,101.9,0.584,0,1.045,1.045,23.62,37.61,0.213,6.598,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-04-28 00:00:00",177,13.1,16.79,-4.636,4.239,68.4,102.1,0.292,0,1.063,1.063,37.11,43.67,0.201,7.482,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-04-29 00:00:00",178,12.99,22.45,-2.592,8.34,58.34,101.9,0.292,0,0.835,0.835,44.46,73.04,0.19,8.5,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-04-30 00:00:00",179,13.16,13.92,2.011,6.422,62.61,101.7,0.146,0,1.56,1.56,36.07,42.45,0.18,9.32,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-05-01 00:00:00",180,13.13,15.46,-3.15,3.225,81,101.8,0.438,0,0.974,0.974,28.6,45.61,0.174,8.16,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-05-02 00:00:00",181,12.99,23.47,-0.712,11.68,55.34,101.8,0.146,0,0.668,0.668,212.3,83.6,0.169,9.05,"NAN","NAN",7999,7999,-7999,3489,7999
"2015-05-03 00:00:00",182,12.92,27.59,6.265,15.1,54.66,101.3,0,0,0.828,0.828,125,87.7,0.162,11.35,"NAN","NAN",7999,7999,-7999,1611,7999
"2015-05-04 00:00:00",183,12.9,29.25,12.23,16.89,64.86,101,0.146,0,0.641,0.641,188.3,76.8,0.155,12.31,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-05-05 00:00:00",184,13.03,20.66,2.822,11.36,57.63,101.9,0,0,1.019,1.019,10.85,66.56,0.151,12.77,"NAN","NAN",7999,7999,-7999,7896,7999
"2015-05-06 00:00:00",185,12.95,25.16,1.053,12.96,46.04,102.5,0.146,0,0.834,0.834,133.3,77.54,0.14,12.33,"NAN","NAN",7999,7999,-7999,2777,7999
"2015-05-07 00:00:00",186,12.94,25.7,5.203,15.14,45.37,102.1,0.146,0,1.059,1.059,174.2,43.04,0.128,12.48,"NAN","NAN",7999,7999,-7999,-6965,7999
"2015-05-08 00:00:00",187,12.86,31.97,13.3,20.95,57.33,101.2,0.292,0,1.47,1.47,185.6,51.8,0.119,14.76,"NAN","NAN",7999,7999,-7999,-2935,7999
"2015-05-09 00:00:00",188,13,22.39,9.26,13.52,76.54,101.2,0,0,1.323,1.323,306.9,77.69,0.11,14.64,"NAN","NAN",7999,7999,-7999,6673,7999
"2015-05-10 00:00:00",189,13.2,12.19,1.457,5.42,81.1,102.2,0.292,0,1.337,1.337,41.2,43.87,0.106,12.25,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-05-11 00:00:00",190,13.13,15.41,-2.635,4.385,77.94,102.2,0.292,0,1.487,1.487,64.36,49.16,0.103,10.79,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-05-12 00:00:00",191,13.18,12.88,4.15,6.05,89.3,100.9,1.314,0,1.033,1.033,75.51,96.8,0.103,10.84,142.5,12312.99,7999,7999,-7412,7999,7999
"2015-05-13 00:00:00",192,13.38,5.16,2.374,1.231,94.7,101.5,3.212,0,1.371,1.371,334.7,38.44,0.118,9.54,"NAN","NAN",7999,7999,748.7,7999,7999
"2015-05-14 00:00:00",193,13.09,17.44,-0.393,5.878,67.27,103,1.752,0,0.857,0.857,76.75,83.3,0.132,10.53,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-05-15 00:00:00",194,13.06,18.66,3.85,10.49,51.18,102.4,0.146,0,0.933,0.933,174.1,50.9,0.124,10.99,"NAN","NAN",7999,7999,-7999,-202.4,7999
"2015-05-16 00:00:00",195,13.13,15.48,8.02,9.37,85.3,101.5,2.19,0,0.57,0.57,246.2,82.5,0.129,11.21,"NAN","NAN",7999,7999,-4809,7099,7999
"2015-05-17 00:00:00",196,12.95,24.57,7.114,13.67,72.17,101.7,1.314,0,0.772,0.772,46.57,65.36,0.13,13.56,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-05-18 00:00:00",197,12.95,25.31,13.97,17.49,83.2,101.1,0,0,1.321,1.321,160.2,52.09,0.119,15.05,"NAN","NAN",7999,7999,-7999,1006,7999
"2015-05-19 00:00:00",198,13.09,17.74,2.395,10.88,77.13,101,0.584,0,1.412,1.412,262.8,72.04,0.114,13.98,"NAN","NAN",7999,7999,-7999,2798,7999
"2015-05-20 00:00:00",199,13.22,11.11,-0.947,1.015,79.77,102.3,7.446,0,1.407,1.407,335.4,46.13,0.12,10.81,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-05-21 00:00:00",200,13.06,19.1,-2.677,6.938,56.63,102.1,0,0,0.843,0.843,284.5,73.6,0.121,11.15,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-05-22 00:00:00",201,13.06,18.77,2.695,9.54,51.08,101.5,0,0,1.179,1.179,50.23,74.38,0.11,12.56,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-05-23 00:00:00",202,13.03,20.15,-4.462,7.676,50.98,102.2,0.146,0,0.765,0.765,44.56,62.65,0.099,12.42,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-05-24 00:00:00",203,12.89,29.58,5.765,16.17,45.31,102.2,0,0,1.009,1.009,267.2,83.1,0.089,14.4,"NAN","NAN",7999,7999,-7999,-3297,7999
"2015-05-25 00:00:00",204,12.9,28.56,6.809,17.06,57.84,101.9,0,0,0.438,0.438,152.9,77.01,0.081,14.82,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-05-26 00:00:00",205,13.04,19.57,14.42,14.76,93.7,100.9,19.71,0,0.764,0.764,136.6,77.53,0.147,14.83,"NAN","NAN",7999,7999,-7999,1490,7999
"2015-05-27 00:00:00",206,13.07,18.43,11.49,13.58,95.3,101,8.61,0,0.644,0.644,31.32,70.78,0.201,14.5,124,10710.48,7999,7999,-7999,3008,7999
"2015-05-28 00:00:00",207,12.91,28.01,8.46,14.86,78.82,101.1,5.402,0,0.819,0.819,317.5,72.13,0.234,15.36,"NAN","NAN",7999,7999,-7999,4382,7999
"2015-05-29 00:00:00",208,12.96,25.28,7.311,12.58,85.6,101.9,2.628,0,0.882,0.882,40.83,64.06,0.203,16.02,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-05-30 00:00:00",209,12.97,24.36,12.58,16.82,85.1,101.4,8.03,0,0.883,0.883,358.2,95,0.216,16.51,"NAN","NAN",7999,7999,-7999,-2139,7999
"2015-05-31 00:00:00",210,13.19,12.65,-0.884,6.899,79.65,102.3,0.876,0,1.379,1.379,31.2,53.19,0.238,15.04,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-06-01 00:00:00",211,13.15,14.32,-2.998,3.889,78.13,102.8,0,0,0.952,0.952,28.47,49.21,0.209,13.26,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-06-02 00:00:00",212,13,21.62,-3.278,8.7,64.18,102.6,0,0,0.839,0.839,35.78,63.09,0.188,13.71,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-06-03 00:00:00",213,12.92,27,4.816,14.82,46.08,102,0,0,0.689,0.689,90.2,96,0.165,14.99,"NAN","NAN",7999,7999,-7999,-5357,7999
"2015-06-04 00:00:00",214,12.9,28.3,11.49,17.78,57.33,101.5,0.146,0,0.777,0.777,54.66,88.4,0.147,16.06,"NAN","NAN",7999,7999,-7999,-7270,7999
"2015-06-05 00:00:00",215,12.98,23.87,11.84,13.86,87.5,101.6,2.19,0,0.729,0.729,30.42,65.67,0.141,16.36,"NAN","NAN",7999,7999,-7999,7872,7999
"2015-06-06 00:00:00",216,13.06,18.82,2.865,10.38,80.7,102.4,0,0,1.183,1.183,44.45,56.06,0.139,16.2,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-06-07 00:00:00",217,12.93,26.62,-0.33,12.47,65.98,102,0,0,0.814,0.814,66.12,92.2,0.127,15.63,"NAN","NAN",7999,7999,-7999,7871,7999
"2015-06-08 00:00:00",218,13.04,20.58,12.28,14.08,89.9,100.5,12.7,0,0.979,0.979,323.1,90.4,0.181,15.89,"NAN","NAN",7999,7999,-7999,1827,7999
"2015-06-09 00:00:00",219,12.62,22.81,10.81,14.2,89.7,100.5,1.168,0,0.478,0.478,331.1,64.35,0.197,15.88,"NAN","NAN",7999,7999,-7999,699.3,7999
"2015-06-10 00:00:00",220,12.9,28.46,9.44,17.52,72.81,100.6,0,0,0.487,0.487,268.4,75.32,0.186,16.92,"NAN","NAN",7999,7999,-7999,-5762,7999
"2015-06-11 00:00:00",221,13.01,21.04,10.97,15.57,77.34,100.6,0.73,0,1.119,1.119,300.9,52.38,0.171,17.11,"NAN","NAN",7999,7999,-7999,-4133,7999
"2015-06-12 00:00:00",222,12.96,24.16,7.071,14.05,75.45,101.4,0,0,0.418,0.418,28.25,64.13,0.161,16.09,"NAN","NAN",7999,7999,-7999,-3745,7999
"2015-06-13 00:00:00",223,12.94,25.76,6.351,14.47,77.56,101.5,0,0,0.695,0.695,12.73,53.62,0.148,16.99,"NAN","NAN",7999,7999,-7999,3818,7999
"2015-06-14 00:00:00",224,12.97,24.45,10.83,15.45,78.38,101.6,4.526,0,0.674,0.674,106.6,63.15,0.136,16.75,"NAN","NAN",7999,7999,-7999,-1693,7999
"2015-06-15 00:00:00",225,12.99,22.7,13.49,15.64,88.7,101.4,0.438,0,0.472,0.472,299.3,58.91,0.152,17.06,"NAN","NAN",7999,7999,-7999,1084,7999
"2015-06-16 00:00:00",226,12.94,25.7,11.22,15.88,79.24,101.5,0.146,0,0.529,0.529,313.4,77.9,0.152,16.9,"NAN","NAN",7999,7999,-7999,-3624,7999
"2015-06-17 00:00:00",227,13,22.31,7.378,13.29,63.36,102.2,0,0,0.823,0.823,40.96,63.72,0.142,17.14,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-06-18 00:00:00",228,13.07,18.38,11.33,13.1,83.4,101.8,5.84,0,0.427,0.427,78.72,87.2,0.139,16.33,127.1,10981.44,7999,7999,-7999,4316,7999
"2015-06-19 00:00:00",229,13.04,19.84,6.832,12.82,81.6,101.7,1.022,0,0.796,0.796,44.17,69.09,0.171,16.56,"NAN","NAN",7999,7999,-7999,4650,7999
"2015-06-20 00:00:00",230,12.94,25.67,3.87,13.77,61.44,101.9,0,0,0.666,0.666,80.5,87.7,0.155,16.47,"NAN","NAN",7999,7999,-7999,1737,7999
"2015-06-21 00:00:00",231,13.07,18.12,13.21,14.83,81.6,101,4.964,0,0.53,0.53,66.54,85.8,0.148,16.5,124.1,10724.32,7999,7999,-7999,-785.3,7999
"2015-06-22 00:00:00",232,12.94,25.28,12.56,14.71,85.8,101.2,0,0,0.69,0.69,318.6,59.13,0.164,16.82,"NAN","NAN",7999,7999,-7999,1809,7999
"2015-06-23 00:00:00",233,12.95,25.31,13.78,17.83,80.9,100.8,4.818,0,1.086,1.086,42.08,93.4,0.161,17.2,"NAN","NAN",7999,7999,-7999,-4445,7999
"2015-06-24 00:00:00",234,12.93,26.59,11.93,16.63,65.28,101.5,0,0,1.431,1.431,306,53.97,0.172,18.32,"NAN","NAN",7999,7999,-7999,2738,7999
"2015-06-25 00:00:00",235,12.93,27.44,11.24,16.89,78.79,101.9,2.336,0,0.649,0.649,65.69,83.2,0.157,18.56,"NAN","NAN",7999,7999,-7999,1527,7999
"2015-06-26 00:00:00",236,12.94,25.58,11.75,15.99,83.9,101.8,0.73,0,0.604,0.604,29.05,64.24,0.146,18.95,"NAN","NAN",7999,7999,-7999,3429,7999
"2015-06-27 00:00:00",237,12.92,27.06,7.356,15.66,73.97,102,0,0,0.663,0.663,26.88,52.9,0.132,18.7,"NAN","NAN",7999,7999,-7999,4162,7999
"2015-06-28 00:00:00",238,12.87,31.3,9.32,18.21,67.9,101.8,0,0,0.573,0.573,40.15,89.6,0.115,19.15,"NAN","NAN",7999,7999,-7999,-3926,7999
"2015-06-29 00:00:00",239,12.91,28.82,13.47,17,79.85,101.2,21.17,0,0.639,0.639,114.4,82.1,0.142,18.74,"NAN","NAN",7999,7999,-7999,-2666,7999
"2015-06-30 00:00:00",240,12.94,26.34,13.16,16.99,87.7,100.9,12.85,0,0.472,0.472,53.09,87.8,0.223,18.49,"NAN","NAN",7999,7999,-7999,1072,7999
"2015-07-01 00:00:00",241,13.11,16.76,5.16,9.62,91.1,101.4,2.19,0,1.161,1.161,28.28,56.21,0.235,17.09,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-07-02 00:00:00",242,13,21.92,2.268,10.42,77.06,101.7,0,0,0.655,0.655,29.89,67.77,0.214,16.32,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-07-03 00:00:00",243,12.93,26.81,9.37,16.47,70.21,101.7,0,0,0.493,0.493,336.6,83.5,0.191,17.69,"NAN","NAN",7999,7999,-7999,-1966,7999
"2015-07-04 00:00:00",244,12.92,26.74,12.84,17.96,77.17,101.3,0,0,0.73,0.73,291,66.37,0.174,18.19,"NAN","NAN",7999,7999,-7999,-6029,7999
"2015-07-05 00:00:00",245,12.94,26.22,10.13,17.16,81.6,101.5,0,0,0.658,0.658,53.12,49.64,0.162,18.64,"NAN","NAN",7999,7999,-7999,129.7,7999
"2015-07-06 00:00:00",246,12.87,31.26,16.36,22.02,70.63,101.5,0,0,0.881,0.881,56.86,94.5,0.15,19.95,"NAN","NAN",7999,7999,-7999,-6522,7999
"2015-07-07 00:00:00",247,13,22.33,14.21,17.49,89.5,101.2,27.74,0,0.805,0.805,19.3,75.33,0.184,19.18,77.86,6726.753,7999,7999,-7999,180.9,7999
"2015-07-08 00:00:00",248,12.99,22.42,8.39,12.96,76.24,101.8,0,0,0.938,0.938,357.7,57.36,0.225,18.22,"NAN","NAN",7999,7999,-7999,7648,7999
"2015-07-09 00:00:00",249,12.92,27.69,6.177,14.85,69.17,101.8,0,0,0.674,0.674,52.66,87.9,0.198,18.15,"NAN","NAN",7999,7999,-7999,2290,7999
"2015-07-10 00:00:00",250,12.43,27.18,11.06,17.9,72.19,101.6,0,0,0.655,0.655,323.9,73.9,0.178,19.06,"NAN","NAN",7999,7999,-7999,-3304,7999
"2015-07-11 00:00:00",251,12.86,31.97,13.26,20.92,70.77,101.7,0,0,0.676,0.676,218.2,91.6,0.162,20.04,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-07-12 00:00:00",252,12.84,34.23,15.41,22.22,72.72,101.8,0,0,0.455,0.455,186.8,83.4,0.146,21.04,"NAN","NAN",7999,7999,-7999,-7999,7999
"2015-07-13 00:00:00",253,12.86,32.01,16.76,21.97,78.13,101.5,0.292,0,0.503,0.503,122,74.72,0.133,21.38,"NAN","NAN",7999,7999,-7999,-6189,7999
"2015-07-14 00:00:00",254,12.95,26.22,19.42,19.58,89.4,100.5,4.526,0,0.579,0.579,295.8,67.98,0.143,20.92,"NAN","NAN",7999,7999,-7999,1766,7999
"2015-07-15 00:00:00",255,13.01,21.48,8.26,14.75,81.4,101,3.942,0,1.421,1.421,48.11,53.86,0.155,20.07,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-07-16 00:00:00",256,12.91,27.85,4.945,14.89,73.93,101.7,0,0,0.54,0.54,88.7,76.35,0.151,18.92,"NAN","NAN",7999,7999,-7999,4021,7999
"2015-07-17 00:00:00",257,12.9,28.72,15.73,19.56,67.15,101.4,0.584,0,0.874,0.874,71.82,87.3,0.137,20.27,"NAN","NAN",7999,7999,-7999,-94,7999
"2015-07-18 00:00:00",258,12.88,29.48,17.44,19.81,84.9,100.7,0.584,0,0.892,0.892,302.8,66.77,0.129,20.7,"NAN","NAN",7999,7999,-7999,612.8,7999
"2015-07-19 00:00:00",259,12.84,33.17,16.24,22.21,77.19,100.8,0,0,0.674,0.674,295,85.1,0.122,21.49,"NAN","NAN",7999,7999,-7999,-2855,7999
"2015-07-20 00:00:00",260,12.89,28.69,14.28,20.95,61.86,100.9,0,0,1.505,1.505,288.7,42.36,0.11,21.36,"NAN","NAN",7999,7999,-7999,-5288,7999
"2015-07-21 00:00:00",261,12.94,25.79,11.61,19.04,68.25,100.7,0,0,1.334,1.334,301.7,62.12,0.101,20.59,"NAN","NAN",7999,7999,-7999,-5390,7999
"2015-07-22 00:00:00",262,12.95,25.25,8.86,15.18,72.95,101.2,0,0,0.923,0.923,305.6,54.47,0.094,19.45,"NAN","NAN",7999,7999,-7999,2950,7999
"2015-07-23 00:00:00",263,12.89,29.02,7.598,16.54,69.15,101.5,0,0,0.656,0.656,323.6,70.56,0.088,19.65,"NAN","NAN",7999,7999,-7999,3273,7999
"2015-07-24 00:00:00",264,12.86,31.79,11.89,20.54,71.82,101.5,1.898,0,0.811,0.811,23.49,83.8,0.084,20.56,"NAN","NAN",7999,7999,-7999,-4690,7999
"2015-07-25 00:00:00",265,12.87,30.98,16.32,21.62,78.99,101.3,0.584,0,0.553,0.553,253.1,89.6,0.081,21.14,"NAN","NAN",7999,7999,-7999,-357,7999
"2015-07-26 00:00:00",266,12.86,31.9,15.09,21.87,71.94,101.4,0.438,0,0.741,0.741,310.8,59.22,0.078,22.2,"NAN","NAN",7999,7999,-7999,1501,7999
"2015-07-27 00:00:00",267,12.83,33.96,14.97,22.98,67.91,101.5,0,0,0.74,0.74,333.4,93,0.074,22.15,"NAN","NAN",7999,7999,-7999,-1931,7999
"2015-07-28 00:00:00",268,12.81,36.57,16.07,24.35,64.32,101.7,0,0,0.5,0.5,124.5,84.6,0.07,22.9,"NAN","NAN",7999,7999,-7999,-1811,7999
"2015-07-29 00:00:00",269,12.87,31.12,18.25,22.93,70.28,101.5,0,0,0.841,0.841,88,80.7,0.066,22.02,"NAN","NAN",7999,7999,-7999,-4749,7999
"2015-07-30 00:00:00",270,12.92,27.21,18.35,21.52,65.04,101,1.022,0,1.422,1.422,291.4,70.31,0.065,21.89,"NAN","NAN",7999,7999,-7999,3619,7999
"2015-07-31 00:00:00",271,12.9,28.27,14.9,20.04,61.51,101.2,0,0,1.537,1.537,295.3,42.23,0.063,21.63,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-08-01 00:00:00",272,12.94,25.55,12.79,17.54,71.21,101.3,0,0,1.238,1.238,298,45.06,0.061,20.9,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-08-02 00:00:00",273,12.9,28.2,11.59,17.85,68.59,101.2,0,0,1.063,1.063,294.4,44.94,0.06,20.83,"NAN","NAN",7999,7999,-7999,7999,7999
"2015-08-03 00:00:00",274,12.95,25.07,13.56,17.52,82.6,100.5,4.818,0,0.545,0.545,312.3,73.62,0.062,20.05,"NAN","NAN",7999,7999,-7999,-3281,7999
"2015-08-04 00:00:00",275,12.98,23.1,11.77,14.69,81.4,100.9,0.146,0,0.896,0.896,298.2,43.89,0.064,18.84,"NAN","NAN",7999,7999,-7999,7135,7999
"2015-08-05 00:00:00",276,13.01,21.26,8.7,14,86.2,101.4,2.482,0,0.605,0.605,326.2,54.17,0.065,18.87,"NAN","NAN",7999,7999,-7999,5310,7999
"2015-08-06 00:00:00",277,12.93,26.84,6.287,14.16,76.06,101.9,0,0,0.505,0.505,41.64,69.96,0.064,18.03,"NAN","NAN",7999,7999,-7999,5525,7999
"2015-08-07 00:00:00",278,12.89,28.79,12.65,18.56,65.81,101.7,0,0,0.735,0.735,93.3,70.52,0.063,19.47,"NAN","NAN",7999,7999,-7999,6966,7999
