Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 06/10/2015
TIME       : 07:57:53
FILENAME   : Ceradiver.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =Cera-Diver=16
  Status                  =Started =0
  Serial number           =..00-J4845  216.
  Instrument number       =                    
                          =0
  Location                =pcmarshbarom
  Sample period           =M12
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-J4845  216.
  Instrument number       =                    
  Location                =pcmarshbarom
  Sample period           =00 00:12:00 0
  Sample method           =T   
  Start date / time       =48:15:08 18/08/15
  End date / time         =48:51:06 06/10/15
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Pressure[cm],Temperature[°C]
2015/09/11 01:39:48,1032.625,22.460
2015/09/11 01:51:48,1032.450,22.357
2015/09/11 02:03:48,1032.217,22.260
2015/09/11 02:15:48,1032.217,22.153
2015/09/11 02:27:48,1031.750,22.030
2015/09/11 02:39:48,1031.867,21.940
2015/09/11 02:51:48,1031.692,21.890
2015/09/11 03:03:48,1031.517,21.827
2015/09/11 03:15:48,1031.400,21.750
2015/09/11 03:27:48,1031.342,21.683
2015/09/11 03:39:48,1030.992,21.627
2015/09/11 03:51:48,1031.167,21.587
2015/09/11 04:03:48,1031.167,21.570
2015/09/11 04:15:48,1031.342,21.563
2015/09/11 04:27:48,1031.167,21.563
2015/09/11 04:39:48,1031.517,21.570
2015/09/11 04:51:48,1031.750,21.583
2015/09/11 05:03:48,1032.100,21.593
2015/09/11 05:15:48,1031.925,21.593
2015/09/11 05:27:48,1032.450,21.587
2015/09/11 05:39:48,1032.683,21.583
2015/09/11 05:51:48,1033.033,21.570
2015/09/11 06:03:48,1033.208,21.570
2015/09/11 06:15:48,1033.442,21.583
2015/09/11 06:27:48,1033.558,21.593
2015/09/11 06:39:48,1033.908,21.633
2015/09/11 06:51:48,1033.967,21.697
2015/09/11 07:03:48,1034.142,21.767
2015/09/11 07:15:48,1033.967,21.837
2015/09/11 07:27:48,1034.142,21.903
2015/09/11 07:39:48,1034.492,21.967
2015/09/11 07:51:48,1034.317,22.037
2015/09/11 08:03:48,1034.492,22.140
2015/09/11 08:15:48,1034.317,22.273
2015/09/11 08:27:48,1034.667,22.460
2015/09/11 08:39:48,1034.667,22.593
2015/09/11 08:51:48,1034.725,22.660
2015/09/11 09:03:48,1035.075,22.857
2015/09/11 09:15:48,1034.667,22.953
2015/09/11 09:27:48,1034.900,22.953
2015/09/11 09:39:48,1035.017,22.917
2015/09/11 09:51:48,1035.075,22.910
2015/09/11 10:03:48,1035.250,22.897
2015/09/11 10:15:48,1035.250,22.857
2015/09/11 10:27:48,1035.192,22.837
2015/09/11 10:39:48,1034.900,22.940
2015/09/11 10:51:48,1034.842,23.093
2015/09/11 11:03:48,1035.075,23.273
2015/09/11 11:15:48,1034.900,23.500
2015/09/11 11:27:48,1034.783,23.800
2015/09/11 11:39:48,1035.017,24.133
2015/09/11 11:51:48,1034.842,24.410
2015/09/11 12:03:48,1035.017,24.843
2015/09/11 12:15:48,1034.667,25.063
2015/09/11 12:27:48,1034.842,25.293
2015/09/11 12:39:48,1035.017,25.403
2015/09/11 12:51:48,1034.783,25.683
2015/09/11 13:03:48,1035.017,26.127
2015/09/11 13:15:48,1034.783,26.530
2015/09/11 13:27:48,1034.783,26.523
2015/09/11 13:39:48,1034.783,26.683
2015/09/11 13:51:48,1034.608,27.327
2015/09/11 14:03:48,1034.200,27.557
2015/09/11 14:15:48,1034.200,27.753
2015/09/11 14:27:48,1034.200,27.460
2015/09/11 14:39:48,1034.083,27.500
2015/09/11 14:51:48,1034.083,27.750
2015/09/11 15:03:48,1034.025,28.260
2015/09/11 15:15:48,1034.375,28.570
2015/09/11 15:27:48,1034.200,28.690
2015/09/11 15:39:48,1034.200,28.863
2015/09/11 15:51:48,1034.608,28.987
2015/09/11 16:03:48,1034.608,29.083
2015/09/11 16:15:48,1034.200,29.140
2015/09/11 16:27:48,1034.200,29.223
2015/09/11 16:39:48,1034.725,29.267
2015/09/11 16:51:48,1034.375,29.203
2015/09/11 17:03:48,1034.375,29.050
2015/09/11 17:15:48,1034.200,28.813
2015/09/11 17:27:48,1034.725,28.530
2015/09/11 17:39:48,1034.375,28.177
2015/09/11 17:51:48,1034.433,27.697
2015/09/11 18:03:48,1034.375,27.050
2015/09/11 18:15:48,1034.783,26.017
2015/09/11 18:27:48,1034.667,24.910
2015/09/11 18:39:48,1034.667,23.920
2015/09/11 18:51:48,1034.842,23.087
2015/09/11 19:03:48,1034.842,22.390
2015/09/11 19:15:48,1035.075,21.800
2015/09/11 19:27:48,1035.308,21.293
2015/09/11 19:39:48,1035.425,20.850
2015/09/11 19:51:48,1035.658,20.510
2015/09/11 20:03:48,1035.308,20.210
2015/09/11 20:15:48,1035.833,19.917
2015/09/11 20:27:48,1035.833,19.690
2015/09/11 20:39:48,1035.717,19.457
2015/09/11 20:51:48,1035.717,19.193
2015/09/11 21:03:48,1035.717,18.987
2015/09/11 21:15:48,1035.717,18.820
2015/09/11 21:27:48,1035.717,18.613
2015/09/11 21:39:48,1035.308,18.463
2015/09/11 21:51:48,1035.483,18.350
2015/09/11 22:03:48,1035.308,18.197
2015/09/11 22:15:48,1035.483,18.050
2015/09/11 22:27:48,1035.483,17.923
2015/09/11 22:39:48,1035.658,17.787
2015/09/11 22:51:48,1035.483,17.687
2015/09/11 23:03:48,1035.308,17.587
2015/09/11 23:15:48,1035.483,17.467
2015/09/11 23:27:48,1035.192,17.413
2015/09/11 23:39:48,1035.133,17.407
2015/09/11 23:51:48,1035.367,17.413
2015/09/12 00:03:48,1034.958,17.447
2015/09/12 00:15:48,1035.133,17.540
2015/09/12 00:27:48,1035.308,17.727
2015/09/12 00:39:48,1034.958,17.997
2015/09/12 00:51:48,1034.725,18.310
2015/09/12 01:03:48,1035.133,18.490
2015/09/12 01:15:48,1035.075,18.620
2015/09/12 01:27:48,1034.783,18.707
2015/09/12 01:39:48,1034.900,18.740
2015/09/12 01:51:48,1035.075,18.727
2015/09/12 02:03:48,1034.783,18.760
2015/09/12 02:15:48,1034.783,18.787
2015/09/12 02:27:48,1034.725,18.747
2015/09/12 02:39:48,1034.550,18.733
2015/09/12 02:51:48,1034.200,18.740
2015/09/12 03:03:48,1033.967,18.700
2015/09/12 03:15:48,1033.850,18.693
2015/09/12 03:27:48,1033.792,18.713
2015/09/12 03:39:48,1033.792,18.727
2015/09/12 03:51:48,1033.792,18.827
2015/09/12 04:03:48,1033.617,18.967
2015/09/12 04:15:48,1033.617,19.127
2015/09/12 04:27:48,1033.617,19.273
2015/09/12 04:39:48,1033.792,19.370
2015/09/12 04:51:48,1033.558,19.450
2015/09/12 05:03:48,1033.792,19.543
2015/09/12 05:15:48,1033.442,19.637
2015/09/12 05:27:48,1033.442,19.730
2015/09/12 05:39:48,1033.617,19.890
2015/09/12 05:51:48,1033.617,20.063
2015/09/12 06:03:48,1033.383,20.203
2015/09/12 06:15:48,1033.792,20.363
2015/09/12 06:27:48,1033.442,20.563
2015/09/12 06:39:48,1033.558,20.833
2015/09/12 06:51:48,1033.383,21.147
2015/09/12 07:03:48,1033.383,21.543
2015/09/12 07:15:48,1033.383,22.077
2015/09/12 07:27:48,1033.033,22.563
2015/09/12 07:39:48,1033.150,22.920
2015/09/12 07:51:48,1032.975,23.237
2015/09/12 08:03:48,1032.625,23.627
2015/09/12 08:15:48,1032.450,24.070
2015/09/12 08:27:48,1032.800,24.280
2015/09/12 08:39:48,1032.742,24.460
2015/09/12 08:51:48,1032.392,24.587
2015/09/12 09:03:48,1032.567,25.113
2015/09/12 09:15:48,1032.392,25.647
2015/09/12 09:27:48,1032.450,26.467
2015/09/12 09:39:48,1032.392,26.870
2015/09/12 09:51:48,1032.392,27.177
2015/09/12 10:03:48,1032.333,27.753
2015/09/12 10:15:48,1032.333,28.390
2015/09/12 10:27:48,1032.158,28.723
2015/09/12 10:39:48,1031.983,28.870
2015/09/12 10:51:48,1032.158,29.100
2015/09/12 11:03:48,1031.808,29.390
2015/09/12 11:15:48,1031.750,29.667
2015/09/12 11:27:48,1031.400,29.683
2015/09/12 11:39:48,1030.992,29.690
2015/09/12 11:51:48,1030.875,29.890
2015/09/12 12:03:48,1030.642,30.483
2015/09/12 12:15:48,1030.467,31.070
2015/09/12 12:27:48,1030.408,31.093
2015/09/12 12:39:48,1030.292,30.927
2015/09/12 12:51:48,1029.883,30.717
2015/09/12 13:03:48,1029.942,30.403
2015/09/12 13:15:48,1030.058,29.933
2015/09/12 13:27:48,1029.358,29.433
2015/09/12 13:39:48,1029.008,28.870
2015/09/12 13:51:48,1029.183,28.857
2015/09/12 14:03:48,1029.183,28.993
2015/09/12 14:15:48,1029.008,28.960
2015/09/12 14:27:48,1028.950,28.667
2015/09/12 14:39:48,1028.833,28.113
2015/09/12 14:51:48,1029.008,27.453
2015/09/12 15:03:48,1029.008,26.780
2015/09/12 15:15:48,1029.417,26.237
2015/09/12 15:27:48,1028.833,25.800
2015/09/12 15:39:48,1028.658,25.743
2015/09/12 15:51:48,1029.183,25.843
2015/09/12 16:03:48,1029.242,25.877
2015/09/12 16:15:48,1029.242,25.890
2015/09/12 16:27:48,1030.000,25.667
2015/09/12 16:39:48,1030.758,24.800
2015/09/12 16:51:48,1030.525,23.843
2015/09/12 17:03:48,1030.058,23.113
2015/09/12 17:15:48,1030.175,22.690
2015/09/12 17:27:48,1029.650,22.403
2015/09/12 17:39:48,1029.650,22.183
2015/09/12 17:51:48,1030.058,22.023
2015/09/12 18:03:48,1030.058,21.857
2015/09/12 18:15:48,1030.175,21.677
2015/09/12 18:27:48,1030.233,21.500
2015/09/12 18:39:48,1030.233,21.370
2015/09/12 18:51:48,1030.233,21.253
2015/09/12 19:03:48,1030.408,21.147
2015/09/12 19:15:48,1030.467,21.063
2015/09/12 19:27:48,1030.583,21.083
2015/09/12 19:39:48,1030.583,21.210
2015/09/12 19:51:48,1030.583,21.307
2015/09/12 20:03:48,1030.817,21.403
2015/09/12 20:15:48,1030.992,21.473
2015/09/12 20:27:48,1031.342,21.500
2015/09/12 20:39:48,1031.167,21.530
2015/09/12 20:51:48,1031.167,21.537
2015/09/12 21:03:48,1030.992,21.563
2015/09/12 21:15:48,1031.167,21.593
2015/09/12 21:27:48,1031.342,21.620
2015/09/12 21:39:48,1031.283,21.607
2015/09/12 21:51:48,1031.400,21.627
2015/09/12 22:03:48,1031.167,21.647
