1-Wire/iButton Part Number: DS1921Z-F5,,
1-Wire/iButton Registration Number: AE3B200001A1D921,,
Is Mission Active?  true,,
Mission Start:  Mon Jun 01 07:55:00 EDT 2015,,
Sample Rate:  Every 120 minute(s),,
Number of Mission Samples:  10790,,
Total Samples:  33479,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has occurred,,
Active Alarms:  High Temp,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  26.375 °C,,
Low Temperature Alarm:  -5.5 °C,,
,,
Date/Time,Unit,Value
10/14/2015 13:55,C,9.375
10/14/2015 15:55,C,10.375
10/14/2015 17:55,C,9.625
10/14/2015 19:55,C,9
10/14/2015 21:55,C,8.125
10/14/2015 23:55,C,7.625
10/15/2015 1:55,C,7.125
10/15/2015 3:55,C,6.625
10/15/2015 5:55,C,6.375
10/15/2015 7:55,C,6
10/15/2015 9:55,C,6.25
10/15/2015 11:55,C,7.625
10/15/2015 13:55,C,8.375
10/15/2015 15:55,C,9.25
10/15/2015 17:55,C,8.375
10/15/2015 19:55,C,7.625
10/15/2015 21:55,C,7.625
10/15/2015 23:55,C,7
10/16/2015 1:55,C,6.5
10/16/2015 3:55,C,6
10/16/2015 5:55,C,5.75
10/16/2015 7:55,C,5.5
10/16/2015 9:55,C,5
10/16/2015 11:55,C,5.375
10/16/2015 13:55,C,5.875
10/16/2015 15:55,C,6
10/16/2015 17:55,C,5.375
10/16/2015 19:55,C,4.875
10/16/2015 21:55,C,4.75
10/16/2015 23:55,C,4.25
10/17/2015 1:55,C,4
10/17/2015 3:55,C,4
10/17/2015 5:55,C,3.875
10/17/2015 7:55,C,3.5
10/17/2015 9:55,C,3.375
10/17/2015 11:55,C,4.25
10/17/2015 13:55,C,5.625
10/17/2015 15:55,C,6.25
10/17/2015 17:55,C,5.625
10/17/2015 19:55,C,4.75
10/17/2015 21:55,C,4.625
10/17/2015 23:55,C,4
10/18/2015 1:55,C,3.625
10/18/2015 3:55,C,3.375
10/18/2015 5:55,C,3.25
10/18/2015 7:55,C,3
10/18/2015 9:55,C,3
10/18/2015 11:55,C,4.375
10/18/2015 13:55,C,5.875
10/18/2015 15:55,C,7
10/18/2015 17:55,C,6.875
10/18/2015 19:55,C,6.25
10/18/2015 21:55,C,5.75
10/18/2015 23:55,C,5.5
10/19/2015 1:55,C,5.5
10/19/2015 3:55,C,5.5
10/19/2015 5:55,C,5.75
10/19/2015 7:55,C,5.875
10/19/2015 9:55,C,6.25
10/19/2015 11:55,C,7.25
10/19/2015 13:55,C,8.125
10/19/2015 15:55,C,9.125
10/19/2015 17:55,C,9.375
10/19/2015 19:55,C,8.75
10/19/2015 21:55,C,8.125
10/19/2015 23:55,C,7.5
10/20/2015 1:55,C,7
10/20/2015 3:55,C,7
10/20/2015 5:55,C,6.75
10/20/2015 7:55,C,6.375
10/20/2015 9:55,C,6.375
10/20/2015 11:55,C,7.375
10/20/2015 13:55,C,8.375
10/20/2015 15:55,C,9
10/20/2015 17:55,C,8.75
10/20/2015 19:55,C,8
10/20/2015 21:55,C,7.25
10/20/2015 23:55,C,6.75
10/21/2015 1:55,C,6.375
10/21/2015 3:55,C,6.25
10/21/2015 5:55,C,6.25
10/21/2015 7:55,C,6.25
10/21/2015 9:55,C,6.625
10/21/2015 11:55,C,8
10/21/2015 13:55,C,9.625
10/21/2015 15:55,C,10.25
10/21/2015 17:55,C,9.875
10/21/2015 19:55,C,9.125
10/21/2015 21:55,C,8.625
10/21/2015 23:55,C,8
10/22/2015 1:55,C,6.875
10/22/2015 3:55,C,6.125
10/22/2015 5:55,C,5.5
10/22/2015 7:55,C,5.125
10/22/2015 9:55,C,5
10/22/2015 11:55,C,6.375
10/22/2015 13:55,C,7.875
10/22/2015 15:55,C,8.625
10/22/2015 17:55,C,8.125
10/22/2015 19:55,C,7.125
10/22/2015 21:55,C,6.25
10/22/2015 23:55,C,5.625
10/23/2015 1:55,C,5.125
10/23/2015 3:55,C,5
10/23/2015 5:55,C,5.25
10/23/2015 7:55,C,5.375
10/23/2015 9:55,C,5.625
10/23/2015 11:55,C,6.125
10/23/2015 13:55,C,6.625
10/23/2015 15:55,C,6.25
10/23/2015 17:55,C,6.5
10/23/2015 19:55,C,6.5
10/23/2015 21:55,C,6.625
10/23/2015 23:55,C,6.875
10/24/2015 1:55,C,7.125
10/24/2015 3:55,C,7.375
10/24/2015 5:55,C,7.625
10/24/2015 7:55,C,7.875
10/24/2015 9:55,C,7.875
10/24/2015 11:55,C,7.75
10/24/2015 13:55,C,8
10/24/2015 15:55,C,8.25
10/24/2015 17:55,C,8
10/24/2015 19:55,C,7
10/24/2015 21:55,C,6.25
10/24/2015 23:55,C,5.75
10/25/2015 1:55,C,5.5
10/25/2015 3:55,C,5.125
10/25/2015 5:55,C,5.25
10/25/2015 7:55,C,5.25
10/25/2015 9:55,C,4.75
10/25/2015 11:55,C,5.5
10/25/2015 13:55,C,6.625
10/25/2015 15:55,C,7.375
10/25/2015 17:55,C,6.875
10/25/2015 19:55,C,5.875
10/25/2015 21:55,C,5.125
10/25/2015 23:55,C,4.75
10/26/2015 1:55,C,4.75
10/26/2015 3:55,C,4.875
10/26/2015 5:55,C,4.875
10/26/2015 7:55,C,4.875
10/26/2015 9:55,C,5.25
10/26/2015 11:55,C,5.875
10/26/2015 13:55,C,6.625
10/26/2015 15:55,C,7.125
10/26/2015 17:55,C,7.125
10/26/2015 19:55,C,6.75
10/26/2015 21:55,C,6.375
10/26/2015 23:55,C,6.125
10/27/2015 1:55,C,6
10/27/2015 3:55,C,6
10/27/2015 5:55,C,6
10/27/2015 7:55,C,6
10/27/2015 9:55,C,6.125
10/27/2015 11:55,C,6.75
10/27/2015 13:55,C,7.875
10/27/2015 15:55,C,8.625
10/27/2015 17:55,C,8.375
10/27/2015 19:55,C,8
10/27/2015 21:55,C,7.75
10/27/2015 23:55,C,7.5
10/28/2015 1:55,C,7.375
10/28/2015 3:55,C,7.125
10/28/2015 5:55,C,6.75
10/28/2015 7:55,C,6.125
10/28/2015 9:55,C,6.125
10/28/2015 11:55,C,6.625
10/28/2015 13:55,C,7.375
10/28/2015 15:55,C,7.75
10/28/2015 17:55,C,7.75
10/28/2015 19:55,C,7.5
10/28/2015 21:55,C,7.5
10/28/2015 23:55,C,7.375
10/29/2015 1:55,C,7.25
10/29/2015 3:55,C,7
10/29/2015 5:55,C,6.875
10/29/2015 7:55,C,6.625
10/29/2015 9:55,C,6.375
10/29/2015 11:55,C,6
10/29/2015 13:55,C,6.375
10/29/2015 15:55,C,6.75
10/29/2015 17:55,C,6.75
10/29/2015 19:55,C,6.75
10/29/2015 21:55,C,6.625
10/29/2015 23:55,C,6.5
10/30/2015 1:55,C,6.375
10/30/2015 3:55,C,6.375
10/30/2015 5:55,C,6.125
10/30/2015 7:55,C,6.125
10/30/2015 9:55,C,6.125
10/30/2015 11:55,C,6.25
10/30/2015 13:55,C,6.375
10/30/2015 15:55,C,6.5
10/30/2015 17:55,C,6.625
10/30/2015 19:55,C,6.5
10/30/2015 21:55,C,6.375
10/30/2015 23:55,C,6.25
10/31/2015 1:55,C,6.25
10/31/2015 3:55,C,6.125
10/31/2015 5:55,C,6.125
10/31/2015 7:55,C,6
10/31/2015 9:55,C,5.875
10/31/2015 11:55,C,6
10/31/2015 13:55,C,6.125
10/31/2015 15:55,C,6.5
10/31/2015 17:55,C,6.875
10/31/2015 19:55,C,7
10/31/2015 21:55,C,7
10/31/2015 23:55,C,7.125
11/1/2015 1:55,C,7.125
11/1/2015 2:55,C,7.25
11/1/2015 4:55,C,7.25
11/1/2015 6:55,C,7.25
11/1/2015 8:55,C,7.25
11/1/2015 10:55,C,7.375
11/1/2015 12:55,C,7.375
11/1/2015 14:55,C,7.5
11/1/2015 16:55,C,7.5
11/1/2015 18:55,C,7.5
11/1/2015 20:55,C,7.5
11/1/2015 22:55,C,7.5
11/2/2015 0:55,C,7.375
11/2/2015 2:55,C,7.375
11/2/2015 4:55,C,7.25
11/2/2015 6:55,C,7.25
11/2/2015 8:55,C,7.25
11/2/2015 10:55,C,7.25
11/2/2015 12:55,C,7.375
11/2/2015 14:55,C,7.375
11/2/2015 16:55,C,7.5
11/2/2015 18:55,C,7.5
11/2/2015 20:55,C,7.375
11/2/2015 22:55,C,7.375
11/3/2015 0:55,C,7.25
11/3/2015 2:55,C,7.25
11/3/2015 4:55,C,7.125
11/3/2015 6:55,C,7.125
11/3/2015 8:55,C,7.125
11/3/2015 10:55,C,7.25
11/3/2015 12:55,C,7.375
11/3/2015 14:55,C,7.625
11/3/2015 16:55,C,7.75
11/3/2015 18:55,C,7.75
11/3/2015 20:55,C,7.75
11/3/2015 22:55,C,7.625
11/4/2015 0:55,C,7.5
11/4/2015 2:55,C,7.5
11/4/2015 4:55,C,7.5
11/4/2015 6:55,C,7.5
11/4/2015 8:55,C,7.375
11/4/2015 10:55,C,7.5
11/4/2015 12:55,C,7.75
11/4/2015 14:55,C,8
11/4/2015 16:55,C,8.125
11/4/2015 18:55,C,8.125
11/4/2015 20:55,C,8.125
11/4/2015 22:55,C,8
11/5/2015 0:55,C,7.875
11/5/2015 2:55,C,8
11/5/2015 4:55,C,8
11/5/2015 6:55,C,8
11/5/2015 8:55,C,8.125
11/5/2015 10:55,C,8.375
11/5/2015 12:55,C,8.875
11/5/2015 14:55,C,9.25
11/5/2015 16:55,C,9.375
11/5/2015 18:55,C,9.5
11/5/2015 20:55,C,9.5
11/5/2015 22:55,C,9.375
11/6/2015 0:55,C,9
11/6/2015 2:55,C,8.625
11/6/2015 4:55,C,8.25
11/6/2015 6:55,C,7.875
11/6/2015 8:55,C,7.625
11/6/2015 10:55,C,7.625
11/6/2015 12:55,C,7.875
11/6/2015 14:55,C,7.875
11/6/2015 16:55,C,7.75
11/6/2015 18:55,C,7.5
11/6/2015 20:55,C,7.125
11/6/2015 22:55,C,6.875
11/7/2015 0:55,C,6.625
11/7/2015 2:55,C,6.25
11/7/2015 4:55,C,6.125
11/7/2015 6:55,C,5.75
11/7/2015 8:55,C,5.25
11/7/2015 10:55,C,5.25
11/7/2015 12:55,C,5.25
11/7/2015 14:55,C,5.5
11/7/2015 16:55,C,5.5
11/7/2015 18:55,C,5.25
11/7/2015 20:55,C,5
11/7/2015 22:55,C,4.75
11/8/2015 0:55,C,4.75
11/8/2015 2:55,C,4.625
11/8/2015 4:55,C,4.625
11/8/2015 6:55,C,4.5
11/8/2015 8:55,C,4.5
11/8/2015 10:55,C,4.625
11/8/2015 12:55,C,5.25
11/8/2015 14:55,C,5.75
11/8/2015 16:55,C,5.875
11/8/2015 18:55,C,5.875
11/8/2015 20:55,C,5.75
11/8/2015 22:55,C,5.625
11/9/2015 0:55,C,5.5
11/9/2015 2:55,C,5.375
11/9/2015 4:55,C,5.375
11/9/2015 6:55,C,5.25
11/9/2015 8:55,C,5.125
11/9/2015 10:55,C,5.25
11/9/2015 12:55,C,5.75
11/9/2015 14:55,C,6.25
11/9/2015 16:55,C,6.375
11/9/2015 18:55,C,6.25
11/9/2015 20:55,C,6.125
11/9/2015 22:55,C,6
11/10/2015 0:55,C,5.875
11/10/2015 2:55,C,5.625
11/10/2015 4:55,C,5.5
11/10/2015 6:55,C,5.375
11/10/2015 8:55,C,5.25
11/10/2015 10:55,C,5.5
11/10/2015 12:55,C,5.875
11/10/2015 14:55,C,6.375
11/10/2015 16:55,C,6.375
11/10/2015 18:55,C,6.25
11/10/2015 20:55,C,6
11/10/2015 22:55,C,5.875
11/11/2015 0:55,C,5.625
11/11/2015 2:55,C,5.625
11/11/2015 4:55,C,5.5
11/11/2015 6:55,C,5.375
11/11/2015 8:55,C,5.25
11/11/2015 10:55,C,5.5
11/11/2015 12:55,C,5.875
11/11/2015 14:55,C,6.25
11/11/2015 16:55,C,6.5
11/11/2015 18:55,C,6.5
11/11/2015 20:55,C,6.375
11/11/2015 22:55,C,6.25
11/12/2015 0:55,C,6.125
11/12/2015 2:55,C,6.25
11/12/2015 4:55,C,6.25
11/12/2015 6:55,C,6.125
11/12/2015 8:55,C,6.125
11/12/2015 10:55,C,6.125
11/12/2015 12:55,C,6
11/12/2015 14:55,C,6
11/12/2015 16:55,C,6
11/12/2015 18:55,C,5.875
11/12/2015 20:55,C,5.75
11/12/2015 22:55,C,5.5
11/13/2015 0:55,C,5.125
11/13/2015 2:55,C,4.875
11/13/2015 4:55,C,4.625
11/13/2015 6:55,C,4.375
11/13/2015 8:55,C,4.375
11/13/2015 10:55,C,4.125
11/13/2015 12:55,C,4.125
11/13/2015 14:55,C,4
11/13/2015 16:55,C,4
11/13/2015 18:55,C,4
11/13/2015 20:55,C,4
11/13/2015 22:55,C,3.875
11/14/2015 0:55,C,3.875
11/14/2015 2:55,C,3.75
11/14/2015 4:55,C,3.625
11/14/2015 6:55,C,3.625
11/14/2015 8:55,C,3.625
11/14/2015 10:55,C,3.625
11/14/2015 12:55,C,3.5
11/14/2015 14:55,C,3.625
11/14/2015 16:55,C,3.625
11/14/2015 18:55,C,3.625
11/14/2015 20:55,C,3.625
11/14/2015 22:55,C,3.5
11/15/2015 0:55,C,3.5
11/15/2015 2:55,C,3.5
11/15/2015 4:55,C,3.5
11/15/2015 6:55,C,3.375
11/15/2015 8:55,C,3.375
11/15/2015 10:55,C,3.375
11/15/2015 12:55,C,3.5
11/15/2015 14:55,C,3.75
11/15/2015 16:55,C,3.875
11/15/2015 18:55,C,3.875
11/15/2015 20:55,C,3.875
11/15/2015 22:55,C,3.75
11/16/2015 0:55,C,3.75
11/16/2015 2:55,C,3.625
11/16/2015 4:55,C,3.625
11/16/2015 6:55,C,3.625
11/16/2015 8:55,C,3.625
11/16/2015 10:55,C,3.625
11/16/2015 12:55,C,3.75
11/16/2015 14:55,C,4.125
11/16/2015 16:55,C,4.25
11/16/2015 18:55,C,4.5
11/16/2015 20:55,C,4.5
11/16/2015 22:55,C,4.5
11/17/2015 0:55,C,4.5
11/17/2015 2:55,C,4.5
11/17/2015 4:55,C,4.5
11/17/2015 6:55,C,4.625
11/17/2015 8:55,C,4.625
11/17/2015 10:55,C,4.75
11/17/2015 12:55,C,4.875
11/17/2015 14:55,C,5
11/17/2015 16:55,C,5.25
11/17/2015 18:55,C,5.375
11/17/2015 20:55,C,5.5
11/17/2015 22:55,C,5.5
11/18/2015 0:55,C,5.625
11/18/2015 2:55,C,5.75
11/18/2015 4:55,C,5.75
11/18/2015 6:55,C,5.875
11/18/2015 8:55,C,6
11/18/2015 10:55,C,6.125
11/18/2015 12:55,C,6.25
11/18/2015 14:55,C,6.5
11/18/2015 16:55,C,6.625
11/18/2015 18:55,C,6.625
11/18/2015 20:55,C,6.5
